sampleID	ex.uq
1605_SFMD_EMP_1	351
1605_SFMD_EMP_1	348
1605_SFMD_EMP_1	345
1605_SFMD_EMP_1	342
1605_SFMD_EMP_1	339
1605_SFMD_EMP_1	336
1605_SFMD_EMP_1	333
1605_SFMD_EMP_1	330
1605_SFMD_EMP_1	327
1605_SFMD_EMP_1	324
1605_SFMD_EMP_1	321
1605_SFMD_EMP_1	318
1605_SFMD_EMP_1	315
1605_SFMD_EMP_1	312
1605_SFMD_EMP_1	309
1605_SFMD_EMP_1	306
1605_SFMD_EMP_1	303
1605_SFMD_EMP_1	300
1605_SFMD_EMP_1	297
1605_SFMD_EMP_1	294
1605_SFMD_EMP_1	291
1605_SFMD_EMP_1	288
1605_SFMD_EMP_1	285
1605_SFMD_EMP_1	282
1605_SFMD_EMP_1	279
1605_SFMD_EMP_1	276
1605_SFMD_EMP_1	273
1605_SFMD_EMP_1	270
1605_SFMD_EMP_1	267
1605_SFMD_EMP_1	264
1605_SFMD_EMP_1	261
1605_SFMD_EMP_1	258
1605_SFMD_EMP_1	255
1605_SFMD_EMP_1	252
1605_SFMD_EMP_1	249
1605_SFMD_EMP_1	246
1605_SFMD_EMP_1	243
1605_SFMD_EMP_1	240
1605_SFMD_EMS_1	600
1605_SFMD_EMS_1	597
1605_SFMD_EMS_1	594
1605_SFMD_EMS_1	591
1605_SFMD_EMS_1	588
1605_SFMD_EMS_1	585
1605_SFMD_EMS_1	582
1605_SFMD_EMS_1	579
1605_SFMD_EMS_1	576
1605_SFMD_EMS_1	573
1605_SFMD_EMS_1	570
1605_SFMD_EMS_1	567
1605_SFMD_EMS_1	564
1605_SFMD_EMS_1	561
1605_SFMD_EMS_1	558
1605_SFMD_EMS_1	555
1605_SFMD_EMS_1	552
1605_SFMD_EMS_1	549
1605_SFMD_EMS_1	546
1605_SFMD_EMS_1	543
1605_SFMD_EMS_1	540
1605_SFMD_EMS_1	537
1605_SFMD_EMS_1	534
1605_SFMD_EMS_1	531
1605_SFMD_EMS_1	528
1605_SFMD_EMS_1	525
1605_SFMD_EMS_1	522
1605_SFMD_EMS_1	519
1605_SFMD_EMS_1	516
1605_SFMD_EMS_1	513
1605_SFMD_EMS_1	510
1605_SFMD_EMS_1	507
1605_SFMD_EMS_1	504
1605_SFMD_EMS_1	501
1605_SFMD_EMS_1	498
1605_SFMD_EMS_1	495
1605_SFMD_EMS_1	492
1605_SFMD_EMS_1	489
1605_SFMD_EMS_1	486
1605_SFMD_EMS_1	483
1605_SFMD_EMS_1	480
1605_SFMD_EMS_1	477
1605_SFMD_EMS_1	474
1605_SFMD_EMS_1	471
1605_SFMD_EMS_1	468
1605_SFMD_EMS_1	465
1605_SFMD_EMS_1	462
1605_SFMD_EMS_1	459
1605_SFMD_EMS_1	456
1605_SFMD_EMS_1	453
1605_SFMD_EMS_1	450
1605_SFMD_EMS_1	447
1605_SFMD_EMS_1	444
1605_SFMD_EMS_1	441
1605_SFMD_EMS_1	438
1605_SFMD_EMS_1	435
1605_SFMD_EMS_1	432
1605_SFMD_EMS_1	429
1605_SFMD_EMS_1	426
1605_SFMD_EMS_1	423
1605_SFMD_EMS_1	420
1605_SFMD_EMS_1	417
1605_SFMD_EMS_1	414
1605_SFMD_EMS_1	411
1605_SFMD_EMS_1	408
1605_SFMD_EMS_1	405
1605_SFMD_EMS_1	402
1605_SFMD_EMS_1	399
1605_SFMD_EMS_1	396
1605_SFMD_EMS_1	393
1605_SFMD_EMS_1	390
1605_SFMD_EMS_1	387
1605_SFMD_EMS_1	384
1605_SFMD_EMS_1	381
1605_SFMD_EMS_1	378
1605_SFMD_EMS_1	375
1605_SFMD_EMS_1	372
1605_SFMD_EMS_1	369
1605_SFMD_EMS_1	366
1605_SFMD_EMS_1	363
1605_SFMD_EMS_1	360
1605_SFMD_EMS_1	357
1605_SFMD_EMS_1	354
1605_SFMD_EMS_1	351
1605_SFMD_EMS_1	348
1605_SFMD_EMS_1	345
1605_SFMD_EMS_1	342
1605_SFMD_EMS_1	339
1605_SFMD_EMS_1	336
1605_SFMD_EMS_1	333
1605_SFMD_EMS_1	330
1605_SFMD_EMS_1	327
1605_SFMD_EMS_1	324
1605_SFMD_EMS_1	321
1605_SFMD_EMS_1	318
1605_SFMD_EMS_1	315
1605_SFMD_EMS_1	312
1605_SFMD_EMS_1	309
1605_SFMD_EMS_1	306
1605_SFMD_EMS_1	303
1605_SFMD_EMS_1	300
1605_SFMD_EMS_1	297
1605_SFMD_EMS_1	294
1605_SFMD_EMS_1	291
1605_SFMD_EMS_1	288
1605_SFMD_EMS_1	285
1605_SFMD_EMS_1	282
1605_SFMD_EMS_1	279
1605_SFMD_EMS_1	276
1605_SFMD_EMS_1	273
1605_SFMD_EMS_1	270
1605_SFMD_EMS_1	267
1605_SFMD_EMS_1	264
1605_SFMD_EMS_1	261
1605_SFMD_EMS_1	258
1605_SFMD_EMS_1	255
1605_SFMD_EMS_1	252
1605_SFMD_EMS_1	249
1605_SFMD_EMS_1	246
1605_SFMD_EMS_1	243
1605_SFMD_EMS_1	240
1605_SFMD_SMP_1	600
1605_SFMD_SMP_1	597
1605_SFMD_SMP_1	594
1605_SFMD_SMP_1	591
1605_SFMD_SMP_1	588
1605_SFMD_SMP_1	585
1605_SFMD_SMP_1	582
1605_SFMD_SMP_1	579
1605_SFMD_SMP_1	576
1605_SFMD_SMP_1	573
1605_SFMD_SMP_1	570
1605_SFMD_SMP_1	567
1605_SFMD_SMP_1	564
1605_SFMD_SMP_1	561
1605_SFMD_SMP_1	558
1605_SFMD_SMP_1	555
1605_SFMD_SMP_1	552
1605_SFMD_SMP_1	549
1605_SFMD_SMP_1	546
1605_SFMD_SMP_1	543
1605_SFMD_SMP_1	540
1605_SFMD_SMP_1	537
1605_SFMD_SMP_1	534
1605_SFMD_SMP_1	531
1605_SFMD_SMP_1	528
1605_SFMD_SMP_1	525
1605_SFMD_SMP_1	522
1605_SFMD_SMP_1	519
1605_SFMD_SMP_1	516
1605_SFMD_SMP_1	513
1605_SFMD_SMP_1	510
1605_SFMD_SMP_1	507
1605_SFMD_SMP_1	504
1605_SFMD_SMP_1	501
1605_SFMD_SMP_1	498
1605_SFMD_SMP_1	495
1605_SFMD_SMP_1	492
1605_SFMD_SMP_1	489
1605_SFMD_SMP_1	486
1605_SFMD_SMP_1	483
1605_SFMD_SMP_1	480
1605_SFMD_SMP_1	477
1605_SFMD_SMP_1	474
1605_SFMD_SMP_1	471
1605_SFMD_SMP_1	468
1605_SFMD_SMP_1	465
1605_SFMD_SMP_1	462
1605_SFMD_SMP_1	459
1605_SFMD_SMP_1	456
1605_SFMD_SMP_1	453
1605_SFMD_SMP_1	450
1605_SFMD_SMP_1	447
1605_SFMD_SMP_1	444
1605_SFMD_SMP_1	441
1605_SFMD_SMP_1	438
1605_SFMD_SMP_1	435
1605_SFMD_SMP_1	432
1605_SFMD_SMP_1	429
1605_SFMD_SMP_1	426
1605_SFMD_SMP_1	423
1605_SFMD_SMP_1	420
1605_SFMD_SMP_1	417
1605_SFMD_SMP_1	414
1605_SFMD_SMP_1	411
1605_SFMD_SMP_1	408
1605_SFMD_SMP_1	405
1605_SFMD_SMP_1	402
1605_SFMD_SMP_1	399
1605_SFMD_SMP_1	396
1605_SFMD_SMP_1	393
1605_SFMD_SMP_1	390
1605_SFMD_SMP_1	387
1605_SFMD_SMP_1	384
1605_SFMD_SMP_1	381
1605_SFMD_SMP_1	378
1605_SFMD_SMP_1	375
1605_SFMD_SMP_1	372
1605_SFMD_SMP_1	369
1605_SFMD_SMP_1	366
1605_SFMD_SMP_1	363
1605_SFMD_SMP_1	360
1605_SFMD_SMP_1	357
1605_SFMD_SMP_1	354
1605_SFMD_SMP_1	351
1605_SFMD_SMP_1	348
1605_SFMD_SMP_1	345
1605_SFMD_SMP_1	342
1605_SFMD_SMP_1	339
1605_SFMD_SMP_1	336
1605_SFMD_SMP_1	333
1605_SFMD_SMP_1	330
1605_SFMD_SMP_1	327
1605_SFMD_SMP_1	324
1605_SFMD_SMP_1	321
1605_SFMD_SMP_1	318
1605_SFMD_SMP_1	315
1605_SFMD_SMP_1	312
1605_SFMD_SMP_1	309
1605_SFMD_SMP_1	306
1605_SFMD_SMP_1	303
1605_SFMD_SMP_1	300
1605_SFMD_SMP_1	297
1605_SFMD_SMP_1	294
1605_SFMD_SMP_1	291
1605_SFMD_SMP_1	288
1605_SFMD_SMP_1	285
1605_SFMD_SMP_1	282
1605_SFMD_SMP_1	279
1605_SFMD_SMP_1	276
1605_SFMD_SMP_1	273
1605_SFMD_SMP_1	270
1605_SFMD_SMP_1	267
1605_SFMD_SMP_1	264
1605_SFMD_SMP_1	261
1605_SFMD_SMP_1	258
1605_SFMD_SMP_1	255
1605_SFMD_SMP_1	252
1605_SFMD_SMP_1	249
1605_SFMD_SMP_1	246
1605_SFMD_SMP_1	243
1605_SFMD_SMP_1	240
1605_SFMD_SMP_2	600
1605_SFMD_SMP_2	597
1605_SFMD_SMP_2	594
1605_SFMD_SMP_2	591
1605_SFMD_SMP_2	588
1605_SFMD_SMP_2	585
1605_SFMD_SMP_2	582
1605_SFMD_SMP_2	579
1605_SFMD_SMP_2	576
1605_SFMD_SMP_2	573
1605_SFMD_SMP_2	570
1605_SFMD_SMP_2	567
1605_SFMD_SMP_2	564
1605_SFMD_SMP_2	561
1605_SFMD_SMP_2	558
1605_SFMD_SMP_2	555
1605_SFMD_SMP_2	552
1605_SFMD_SMP_2	549
1605_SFMD_SMP_2	546
1605_SFMD_SMP_2	543
1605_SFMD_SMP_2	540
1605_SFMD_SMP_2	537
1605_SFMD_SMP_2	534
1605_SFMD_SMP_2	531
1605_SFMD_SMP_2	528
1605_SFMD_SMP_2	525
1605_SFMD_SMP_2	522
1605_SFMD_SMP_2	519
1605_SFMD_SMP_2	516
1605_SFMD_SMP_2	513
1605_SFMD_SMP_2	510
1605_SFMD_SMP_2	507
1605_SFMD_SMP_2	504
1605_SFMD_SMP_2	501
1605_SFMD_SMP_2	498
1605_SFMD_SMP_2	495
1605_SFMD_SMP_2	492
1605_SFMD_SMP_2	489
1605_SFMD_SMP_2	486
1605_SFMD_SMP_2	483
1605_SFMD_SMP_2	480
1605_SFMD_SMP_2	477
1605_SFMD_SMP_2	474
1605_SFMD_SMP_2	471
1605_SFMD_SMP_2	468
1605_SFMD_SMP_2	465
1605_SFMD_SMP_2	462
1605_SFMD_SMP_2	459
1605_SFMD_SMP_2	456
1605_SFMD_SMP_2	453
1605_SFMD_SMP_2	450
1605_SFMD_SMP_2	447
1605_SFMD_SMP_2	444
1605_SFMD_SMP_2	441
1605_SFMD_SMP_2	438
1605_SFMD_SMP_2	435
1605_SFMD_SMP_2	432
1605_SFMD_SMP_2	429
1605_SFMD_SMP_2	426
1605_SFMD_SMP_2	423
1605_SFMD_SMP_2	420
1605_SFMD_SMP_2	417
1605_SFMD_SMP_2	414
1605_SFMD_SMP_2	411
1605_SFMD_SMP_2	408
1605_SFMD_SMP_2	405
1605_SFMD_SMP_2	402
1605_SFMD_SMP_2	399
1605_SFMD_SMP_2	396
1605_SFMD_SMP_2	393
1605_SFMD_SMP_2	390
1605_SFMD_SMP_2	387
1605_SFMD_SMP_2	384
1605_SFMD_SMP_2	381
1605_SFMD_SMP_2	378
1605_SFMD_SMP_2	375
1605_SFMD_SMP_2	372
1605_SFMD_SMP_2	369
1605_SFMD_SMP_2	366
1605_SFMD_SMP_2	363
1605_SFMD_SMP_2	360
1605_SFMD_SMP_2	357
1605_SFMD_SMP_2	354
1605_SFMD_SMP_2	351
1605_SFMD_SMP_2	348
1605_SFMD_SMP_2	345
1605_SFMD_SMP_2	342
1605_SFMD_SMP_2	339
1605_SFMD_SMP_2	336
1605_SFMD_SMP_2	333
1605_SFMD_SMP_2	330
1605_SFMD_SMP_2	327
1605_SFMD_SMP_2	324
1605_SFMD_SMP_2	321
1605_SFMD_SMP_2	318
1605_SFMD_SMP_2	315
1605_SFMD_SMP_2	312
1605_SFMD_SMP_2	309
1605_SFMD_SMP_2	306
1605_SFMD_SMP_2	303
1605_SFMD_SMP_2	300
1605_SFMD_SMP_2	297
1605_SFMD_SMP_2	294
1605_SFMD_SMP_2	291
1605_SFMD_SMP_2	288
1605_SFMD_SMP_2	285
1605_SFMD_SMP_2	282
1605_SFMD_SMP_2	279
1605_SFMD_SMP_2	276
1605_SFMD_SMP_2	273
1605_SFMD_SMP_2	270
1605_SFMD_SMP_2	267
1605_SFMD_SMP_2	264
1605_SFMD_SMP_2	261
1605_SFMD_SMP_2	258
1605_SFMD_SMP_2	255
1605_SFMD_SMP_2	252
1605_SFMD_SMP_2	249
1605_SFMD_SMP_2	246
1605_SFMD_SMP_2	243
1605_SFMD_SMP_2	240
1605_SFMG_EMD_1	600
1605_SFMG_EMD_1	597
1605_SFMG_EMD_1	594
1605_SFMG_EMD_1	591
1605_SFMG_EMD_1	588
1605_SFMG_EMD_1	585
1605_SFMG_EMD_1	582
1605_SFMG_EMD_1	579
1605_SFMG_EMD_1	576
1605_SFMG_EMD_1	573
1605_SFMG_EMD_1	570
1605_SFMG_EMD_1	567
1605_SFMG_EMD_1	564
1605_SFMG_EMD_1	561
1605_SFMG_EMD_1	558
1605_SFMG_EMD_1	555
1605_SFMG_EMD_1	552
1605_SFMG_EMD_1	549
1605_SFMG_EMD_1	546
1605_SFMG_EMD_1	543
1605_SFMG_EMD_1	540
1605_SFMG_EMD_1	537
1605_SFMG_EMD_1	534
1605_SFMG_EMD_1	531
1605_SFMG_EMD_1	528
1605_SFMG_EMD_1	525
1605_SFMG_EMD_1	522
1605_SFMG_EMD_1	519
1605_SFMG_EMD_1	516
1605_SFMG_EMD_1	513
1605_SFMG_EMD_1	510
1605_SFMG_EMD_1	507
1605_SFMG_EMD_1	504
1605_SFMG_EMD_1	501
1605_SFMG_EMD_1	498
1605_SFMG_EMD_1	495
1605_SFMG_EMD_1	492
1605_SFMG_EMD_1	489
1605_SFMG_EMD_1	486
1605_SFMG_EMD_1	483
1605_SFMG_EMD_1	480
1605_SFMG_EMD_1	477
1605_SFMG_EMD_1	474
1605_SFMG_EMD_1	471
1605_SFMG_EMD_1	468
1605_SFMG_EMD_1	465
1605_SFMG_EMD_1	462
1605_SFMG_EMD_1	459
1605_SFMG_EMD_1	456
1605_SFMG_EMD_1	453
1605_SFMG_EMD_1	450
1605_SFMG_EMD_1	447
1605_SFMG_EMD_1	444
1605_SFMG_EMD_1	441
1605_SFMG_EMD_1	438
1605_SFMG_EMD_1	435
1605_SFMG_EMD_1	432
1605_SFMG_EMD_1	429
1605_SFMG_EMD_1	426
1605_SFMG_EMD_1	423
1605_SFMG_EMD_1	420
1605_SFMG_EMD_1	417
1605_SFMG_EMD_1	414
1605_SFMG_EMD_1	411
1605_SFMG_EMD_1	408
1605_SFMG_EMD_1	405
1605_SFMG_EMD_1	402
1605_SFMG_EMD_1	399
1605_SFMG_EMD_1	396
1605_SFMG_EMD_1	393
1605_SFMG_EMD_1	390
1605_SFMG_EMD_1	387
1605_SFMG_EMD_1	384
1605_SFMG_EMD_1	381
1605_SFMG_EMD_1	378
1605_SFMG_EMD_1	375
1605_SFMG_EMD_1	372
1605_SFMG_EMD_1	369
1605_SFMG_EMD_1	366
1605_SFMG_EMD_1	363
1605_SFMG_EMD_1	360
1605_SFMG_EMD_1	357
1605_SFMG_EMD_1	354
1605_SFMG_EMD_1	351
1605_SFMG_EMD_1	348
1605_SFMG_EMD_1	345
1605_SFMG_EMD_1	342
1605_SFMG_EMD_1	339
1605_SFMG_EMD_1	336
1605_SFMG_EMD_1	333
1605_SFMG_EMD_1	330
1605_SFMG_EMD_1	327
1605_SFMG_EMD_1	324
1605_SFMG_EMD_1	321
1605_SFMG_EMD_1	318
1605_SFMG_EMD_1	315
1605_SFMG_EMD_1	312
1605_SFMG_EMD_1	309
1605_SFMG_EMD_1	306
1605_SFMG_EMD_1	303
1605_SFMG_EMD_1	300
1605_SFMG_EMD_1	297
1605_SFMG_EMD_1	294
1605_SFMG_EMD_1	291
1605_SFMG_EMD_1	288
1605_SFMG_EMD_1	285
1605_SFMG_EMD_1	282
1605_SFMG_EMD_1	279
1605_SFMG_EMD_1	276
1605_SFMG_EMD_1	273
1605_SFMG_EMD_1	270
1605_SFMG_EMD_1	267
1605_SFMG_EMD_1	264
1605_SFMG_EMD_1	261
1605_SFMG_EMD_1	258
1605_SFMG_EMD_1	255
1605_SFMG_EMD_1	252
1605_SFMG_EMD_1	249
1605_SFMG_EMD_1	246
1605_SFMG_EMD_1	243
1605_SFMG_EMD_1	240
1605_SFMG_EML_1	600
1605_SFMG_EML_1	597
1605_SFMG_EML_1	594
1605_SFMG_EML_1	591
1605_SFMG_EML_1	588
1605_SFMG_EML_1	585
1605_SFMG_EML_1	582
1605_SFMG_EML_1	579
1605_SFMG_EML_1	576
1605_SFMG_EML_1	573
1605_SFMG_EML_1	570
1605_SFMG_EML_1	567
1605_SFMG_EML_1	564
1605_SFMG_EML_1	561
1605_SFMG_EML_1	558
1605_SFMG_EML_1	555
1605_SFMG_EML_1	552
1605_SFMG_EML_1	549
1605_SFMG_EML_1	546
1605_SFMG_EML_1	543
1605_SFMG_EML_1	540
1605_SFMG_EML_1	537
1605_SFMG_EML_1	534
1605_SFMG_EML_1	531
1605_SFMG_EML_1	528
1605_SFMG_EML_1	525
1605_SFMG_EML_1	522
1605_SFMG_EML_1	519
1605_SFMG_EML_1	516
1605_SFMG_EML_1	513
1605_SFMG_EML_1	510
1605_SFMG_EML_1	507
1605_SFMG_EML_1	504
1605_SFMG_EML_1	501
1605_SFMG_EML_1	498
1605_SFMG_EML_1	495
1605_SFMG_EML_1	492
1605_SFMG_EML_1	489
1605_SFMG_EML_1	486
1605_SFMG_EML_1	483
1605_SFMG_EML_1	480
1605_SFMG_EML_1	477
1605_SFMG_EML_1	474
1605_SFMG_EML_1	471
1605_SFMG_EML_1	468
1605_SFMG_EML_1	465
1605_SFMG_EML_1	462
1605_SFMG_EML_1	459
1605_SFMG_EML_1	456
1605_SFMG_EML_1	453
1605_SFMG_EML_1	450
1605_SFMG_EML_1	447
1605_SFMG_EML_1	444
1605_SFMG_EML_1	441
1605_SFMG_EML_1	438
1605_SFMG_EML_1	435
1605_SFMG_EML_1	432
1605_SFMG_EML_1	429
1605_SFMG_EML_1	426
1605_SFMG_EML_1	423
1605_SFMG_EML_1	420
1605_SFMG_EML_1	417
1605_SFMG_EML_1	414
1605_SFMG_EML_1	411
1605_SFMG_EML_1	408
1605_SFMG_EML_1	405
1605_SFMG_EML_1	402
1605_SFMG_EML_1	399
1605_SFMG_EML_1	396
1605_SFMG_EML_1	393
1605_SFMG_EML_1	390
1605_SFMG_EML_1	387
1605_SFMG_EML_1	384
1605_SFMG_EML_1	381
1605_SFMG_EML_1	378
1605_SFMG_EML_1	375
1605_SFMG_EML_1	372
1605_SFMG_EML_1	369
1605_SFMG_EML_1	366
1605_SFMG_EML_1	363
1605_SFMG_EML_1	360
1605_SFMG_EML_1	357
1605_SFMG_EML_1	354
1605_SFMG_EML_1	351
1605_SFMG_EML_1	348
1605_SFMG_EML_1	345
1605_SFMG_EML_1	342
1605_SFMG_EML_1	339
1605_SFMG_EML_1	336
1605_SFMG_EML_1	333
1605_SFMG_EML_1	330
1605_SFMG_EML_1	327
1605_SFMG_EML_1	324
1605_SFMG_EML_1	321
1605_SFMG_EML_1	318
1605_SFMG_EML_1	315
1605_SFMG_EML_1	312
1605_SFMG_EML_1	309
1605_SFMG_EML_1	306
1605_SFMG_EML_1	303
1605_SFMG_EML_1	300
1605_SFMG_EML_1	297
1605_SFMG_EML_1	294
1605_SFMG_EML_1	291
1605_SFMG_EML_1	288
1605_SFMG_EML_1	285
1605_SFMG_EML_1	282
1605_SFMG_EML_1	279
1605_SFMG_EML_1	276
1605_SFMG_EML_1	273
1605_SFMG_EML_1	270
1605_SFMG_EML_1	267
1605_SFMG_EML_1	264
1605_SFMG_EML_1	261
1605_SFMG_EML_1	258
1605_SFMG_EML_1	255
1605_SFMG_EML_1	252
1605_SFMG_EML_1	249
1605_SFMG_EML_1	246
1605_SFMG_EML_1	243
1605_SFMG_EML_1	240
1605_SFMG_EMP_1	600
1605_SFMG_EMP_1	597
1605_SFMG_EMP_1	594
1605_SFMG_EMP_1	591
1605_SFMG_EMP_1	588
1605_SFMG_EMP_1	585
1605_SFMG_EMP_1	582
1605_SFMG_EMP_1	579
1605_SFMG_EMP_1	576
1605_SFMG_EMP_1	573
1605_SFMG_EMP_1	570
1605_SFMG_EMP_1	567
1605_SFMG_EMP_1	564
1605_SFMG_EMP_1	561
1605_SFMG_EMP_1	558
1605_SFMG_EMP_1	555
1605_SFMG_EMP_1	552
1605_SFMG_EMP_1	549
1605_SFMG_EMP_1	546
1605_SFMG_EMP_1	543
1605_SFMG_EMP_1	540
1605_SFMG_EMP_1	537
1605_SFMG_EMP_1	534
1605_SFMG_EMP_1	531
1605_SFMG_EMP_1	528
1605_SFMG_EMP_1	525
1605_SFMG_EMP_1	522
1605_SFMG_EMP_1	519
1605_SFMG_EMP_1	516
1605_SFMG_EMP_1	513
1605_SFMG_EMP_1	510
1605_SFMG_EMP_1	507
1605_SFMG_EMP_1	504
1605_SFMG_EMP_1	501
1605_SFMG_EMP_1	498
1605_SFMG_EMP_1	495
1605_SFMG_EMP_1	492
1605_SFMG_EMP_1	489
1605_SFMG_EMP_1	486
1605_SFMG_EMP_1	483
1605_SFMG_EMP_1	480
1605_SFMG_EMP_1	477
1605_SFMG_EMP_1	474
1605_SFMG_EMP_1	471
1605_SFMG_EMP_1	468
1605_SFMG_EMP_1	465
1605_SFMG_EMP_1	462
1605_SFMG_EMP_1	459
1605_SFMG_EMP_1	456
1605_SFMG_EMP_1	453
1605_SFMG_EMP_1	450
1605_SFMG_EMP_1	447
1605_SFMG_EMP_1	444
1605_SFMG_EMP_1	441
1605_SFMG_EMP_1	438
1605_SFMG_EMP_1	435
1605_SFMG_EMP_1	432
1605_SFMG_EMP_1	429
1605_SFMG_EMP_1	426
1605_SFMG_EMP_1	423
1605_SFMG_EMP_1	420
1605_SFMG_EMP_1	417
1605_SFMG_EMP_1	414
1605_SFMG_EMP_1	411
1605_SFMG_EMP_1	408
1605_SFMG_EMP_1	405
1605_SFMG_EMP_1	402
1605_SFMG_EMP_1	399
1605_SFMG_EMP_1	396
1605_SFMG_EMP_1	393
1605_SFMG_EMP_1	390
1605_SFMG_EMP_1	387
1605_SFMG_EMP_1	384
1605_SFMG_EMP_1	381
1605_SFMG_EMP_1	378
1605_SFMG_EMP_1	375
1605_SFMG_EMP_1	372
1605_SFMG_EMP_1	369
1605_SFMG_EMP_1	366
1605_SFMG_EMP_1	363
1605_SFMG_EMP_1	360
1605_SFMG_EMP_1	357
1605_SFMG_EMP_1	354
1605_SFMG_EMP_1	351
1605_SFMG_EMP_1	348
1605_SFMG_EMP_1	345
1605_SFMG_EMP_1	342
1605_SFMG_EMP_1	339
1605_SFMG_EMP_1	336
1605_SFMG_EMP_1	333
1605_SFMG_EMP_1	330
1605_SFMG_EMP_1	327
1605_SFMG_EMP_1	324
1605_SFMG_EMP_1	321
1605_SFMG_EMP_1	318
1605_SFMG_EMP_1	315
1605_SFMG_EMP_1	312
1605_SFMG_EMP_1	309
1605_SFMG_EMP_1	306
1605_SFMG_EMP_1	303
1605_SFMG_EMP_1	300
1605_SFMG_EMP_1	297
1605_SFMG_EMP_1	294
1605_SFMG_EMP_1	291
1605_SFMG_EMP_1	288
1605_SFMG_EMP_1	285
1605_SFMG_EMP_1	282
1605_SFMG_EMP_1	279
1605_SFMG_EMP_1	276
1605_SFMG_EMP_1	273
1605_SFMG_EMP_1	270
1605_SFMG_EMP_1	267
1605_SFMG_EMP_1	264
1605_SFMG_EMP_1	261
1605_SFMG_EMP_1	258
1605_SFMG_EMP_1	255
1605_SFMG_EMP_1	252
1605_SFMG_EMP_1	249
1605_SFMG_EMP_1	246
1605_SFMG_EMP_1	243
1605_SFMG_EMP_1	240
1605_SFMG_EMS_1	600
1605_SFMG_EMS_1	597
1605_SFMG_EMS_1	594
1605_SFMG_EMS_1	591
1605_SFMG_EMS_1	588
1605_SFMG_EMS_1	585
1605_SFMG_EMS_1	582
1605_SFMG_EMS_1	579
1605_SFMG_EMS_1	576
1605_SFMG_EMS_1	573
1605_SFMG_EMS_1	570
1605_SFMG_EMS_1	567
1605_SFMG_EMS_1	564
1605_SFMG_EMS_1	561
1605_SFMG_EMS_1	558
1605_SFMG_EMS_1	555
1605_SFMG_EMS_1	552
1605_SFMG_EMS_1	549
1605_SFMG_EMS_1	546
1605_SFMG_EMS_1	543
1605_SFMG_EMS_1	540
1605_SFMG_EMS_1	537
1605_SFMG_EMS_1	534
1605_SFMG_EMS_1	531
1605_SFMG_EMS_1	528
1605_SFMG_EMS_1	525
1605_SFMG_EMS_1	522
1605_SFMG_EMS_1	519
1605_SFMG_EMS_1	516
1605_SFMG_EMS_1	513
1605_SFMG_EMS_1	510
1605_SFMG_EMS_1	507
1605_SFMG_EMS_1	504
1605_SFMG_EMS_1	501
1605_SFMG_EMS_1	498
1605_SFMG_EMS_1	495
1605_SFMG_EMS_1	492
1605_SFMG_EMS_1	489
1605_SFMG_EMS_1	486
1605_SFMG_EMS_1	483
1605_SFMG_EMS_1	480
1605_SFMG_EMS_1	477
1605_SFMG_EMS_1	474
1605_SFMG_EMS_1	471
1605_SFMG_EMS_1	468
1605_SFMG_EMS_1	465
1605_SFMG_EMS_1	462
1605_SFMG_EMS_1	459
1605_SFMG_EMS_1	456
1605_SFMG_EMS_1	453
1605_SFMG_EMS_1	450
1605_SFMG_EMS_1	447
1605_SFMG_EMS_1	444
1605_SFMG_EMS_1	441
1605_SFMG_EMS_1	438
1605_SFMG_EMS_1	435
1605_SFMG_EMS_1	432
1605_SFMG_EMS_1	429
1605_SFMG_EMS_1	426
1605_SFMG_EMS_1	423
1605_SFMG_EMS_1	420
1605_SFMG_EMS_1	417
1605_SFMG_EMS_1	414
1605_SFMG_EMS_1	411
1605_SFMG_EMS_1	408
1605_SFMG_EMS_1	405
1605_SFMG_EMS_1	402
1605_SFMG_EMS_1	399
1605_SFMG_EMS_1	396
1605_SFMG_EMS_1	393
1605_SFMG_EMS_1	390
1605_SFMG_EMS_1	387
1605_SFMG_EMS_1	384
1605_SFMG_EMS_1	381
1605_SFMG_EMS_1	378
1605_SFMG_EMS_1	375
1605_SFMG_EMS_1	372
1605_SFMG_EMS_1	369
1605_SFMG_EMS_1	366
1605_SFMG_EMS_1	363
1605_SFMG_EMS_1	360
1605_SFMG_EMS_1	357
1605_SFMG_EMS_1	354
1605_SFMG_EMS_1	351
1605_SFMG_EMS_1	348
1605_SFMG_EMS_1	345
1605_SFMG_EMS_1	342
1605_SFMG_EMS_1	339
1605_SFMG_EMS_1	336
1605_SFMG_EMS_1	333
1605_SFMG_EMS_1	330
1605_SFMG_EMS_1	327
1605_SFMG_EMS_1	324
1605_SFMG_EMS_1	321
1605_SFMG_EMS_1	318
1605_SFMG_EMS_1	315
1605_SFMG_EMS_1	312
1605_SFMG_EMS_1	309
1605_SFMG_EMS_1	306
1605_SFMG_EMS_1	303
1605_SFMG_EMS_1	300
1605_SFMG_EMS_1	297
1605_SFMG_EMS_1	294
1605_SFMG_EMS_1	291
1605_SFMG_EMS_1	288
1605_SFMG_EMS_1	285
1605_SFMG_EMS_1	282
1605_SFMG_EMS_1	279
1605_SFMG_EMS_1	276
1605_SFMG_EMS_1	273
1605_SFMG_EMS_1	270
1605_SFMG_EMS_1	267
1605_SFMG_EMS_1	264
1605_SFMG_EMS_1	261
1605_SFMG_EMS_1	258
1605_SFMG_EMS_1	255
1605_SFMG_EMS_1	252
